user_id,social_media_followers_count,social_follower_cat,talent_categories,status,manager_id,interviewed_date,signed_date,int_sign_duration,active,source,sent,inserted_date_pst,age,age_group,state,country,gender,followers_count,video_int_dur,firework_follower_cat,time_zone,lat,long,potential,categories_count,first_category,second_category,third_category,fourth_category,fifth_category
251194,5279,3000-6000,"[""lifestyle""]",active_talent,42612,7/9/18,7/18/18,9,1,instagram,1,7/6/18,,UNKNOWN,Maryland,US,UNKNOWN,0,-2,<20,America/New_York,39.0032,-77.1602,0,1,lifestyle,,,,
225286,115000,>20000,"[""lifestyle""]",sent_contract,5420,7/12/18,,,0,instagram,1,6/19/18,28,25-34,California,US,female,76,-22,60-120,America/Los_Angeles,34.1006,-118.3275,1,1,lifestyle,,,,
5188,9850,6000-10000,"[""fashion""]",active_talent,47,4/24/18,4/26/18,2,1,instagram,0,4/12/18,,UNKNOWN,Pennsylvania,US,female,21,-1,20-60,America/New_York,40.1957,-74.8128,0,1,fashion,,,,
34777,8885,6000-10000,null,active_talent,47,3/28/18,5/24/18,57,1,instagram,0,5/2/18,43,35+,California,US,female,58,47,20-60,America/Los_Angeles,33.7265,-118.0069,0,,,,,,
255579,78000,>20000,"[""performance""]",sent_contract,2536,7/10/18,,,0,instagram,1,7/9/18,29,25-34,California,US,male,1,2,<20,America/Los_Angeles,,,0,1,performance,,,,
251384,3832,3000-6000,"[""fashion""]",sent_contract,883,7/9/18,,,0,instagram,1,7/6/18,28,25-34,New Jersey,US,female,0,7,<20,America/New_York,,,0,1,fashion,,,,
261504,2226,1000-3000,"[""performance""]",active_talent,223391,7/16/18,7/22/18,6,1,instagram,1,7/12/18,26,25-34,District of Columbia,US,male,14,1,<20,America/New_York,,,0,1,performance,,,,
250425,1621,1000-3000,"[""lifestyle""]",active_talent,223391,7/9/18,7/13/18,4,1,instagram,1,7/5/18,28,25-34,California,US,male,3,-3,<20,America/Los_Angeles,37.6688,-122.0808,0,1,lifestyle,,,,
246710,7917,6000-10000,"[""lifestyle""]",not_interested,883,7/6/18,,,0,instagram,1,7/3/18,29,25-34,California,US,female,1,-1,<20,America/Los_Angeles,33.93,-117.5642,0,1,lifestyle,,,,
250755,321000,>20000,"[""fashion""]",active_talent,42612,7/6/18,7/10/18,4,1,instagram,1,7/5/18,30,25-34,California,US,female,0,1,<20,America/Los_Angeles,34.1352,-118.2416,0,1,fashion,,,,
250512,3116,3000-6000,"[""fashion""]",active_talent,223391,7/6/18,7/10/18,4,1,instagram,1,7/5/18,20,18-24,Illinois,US,female,2,2,<20,America/Chicago,41.8745,-87.6503,0,1,fashion,,,,
233380,4136,3000-6000,"[""fashion""]",sent_contract,883,7/6/18,,,0,instagram,1,6/25/18,34,25-34,,US,female,0,2,<20,America/New_York,,,0,1,fashion,,,,
134520,31300,>20000,"[""performance""]",active_talent,8053,5/30/18,6/2/18,3,1,instagram,0,5/19/18,18,13-17,California,US,female,93,-11,60-120,America/Los_Angeles,34.1019,-117.2762,0,1,performance,,,,
284096,2018,1000-3000,"[""dance""]",interviewed,222515,7/20/18,,,0,instagram,0,7/20/18,27,25-34,California,US,female,5,3,<20,America/Los_Angeles,33.8263,-117.9106,0,1,dance,,,,
273104,26100,>20000,"[""lifestyle""]",active_talent,223391,7/16/18,7/20/18,4,1,instagram,1,7/15/18,23,18-24,County Dublin,IE,male,32,2,20-60,Europe/Dublin,,,0,1,lifestyle,,,,
253469,3487,3000-6000,"[""performance""]",sent_contract,222515,7/10/18,,,0,instagram,1,7/7/18,24,18-24,New York,US,male,1,0,<20,America/New_York,40.7035,-73.9235,0,1,performance,,,,
198960,2504,1000-3000,"[""lifestyle""]",not_interested,8053,6/13/18,,,0,instagram,0,6/9/18,30,25-34,Tennessee,US,female,0,,<20,America/Chicago,36.1659,-86.7844,0,1,lifestyle,,,,
260407,1370,1000-3000,"[""performance""]",active_talent,223391,7/16/18,7/18/18,2,1,instagram,1,7/12/18,19,18-24,Nairobi County,KE,female,28,-2,20-60,Africa/Nairobi,,,0,1,performance,,,,
13954,4039,3000-6000,"[""performance""]",active_talent,47,3/20/18,5/2/18,43,1,instagram,0,4/22/18,18,13-17,Georgia,US,male,3642,38,>200,America/New_York,33.9876,-84.6467,0,1,performance,,,,
260932,40119,>20000,"[""lifestyle""]",sent_contract,222515,7/17/18,,,0,instagram,1,7/12/18,31,25-34,,US,male,1,-4,<20,America/New_York,,,0,1,lifestyle,,,,
257521,13100,10000-20000,"[""lifestyle""]",sent_contract,245925,7/11/18,,,0,instagram,1,7/10/18,42,35+,California,US,male,0,-1,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
261355,11700,10000-20000,"[""performance""]",sent_contract,883,7/17/18,,,0,instagram,1,7/12/18,28,25-34,New York,US,female,1,8,<20,America/New_York,40.676,-73.9206,0,1,performance,,,,
251569,100000,>20000,"[""sport""]",sent_contract,227915,7/11/18,,,0,instagram,1,7/6/18,27,25-34,California,US,male,0,-5,<20,America/Los_Angeles,33.7816,-118.1859,0,1,sport,,,,
250878,146000,>20000,"[""lifestyle""]",active_talent,223391,7/6/18,7/10/18,4,1,instagram,1,7/5/18,22,18-24,California,US,male,85,0,60-120,America/Los_Angeles,34.0686,-117.939,0,1,lifestyle,,,,
237279,1125,1000-3000,"[""lifestyle""]",active_talent,223391,7/3/18,7/11/18,8,1,instagram,1,6/28/18,29,25-34,,US,female,2,6,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
259206,3482,3000-6000,"[""fashion""]",sent_contract,883,7/24/18,,,0,instagram,1,7/11/18,19,18-24,Florida,US,female,1,-11,<20,America/New_York,25.736,-80.3111,0,1,fashion,,,,
204748,100,<1000,"[""performance""]",active_talent,42612,7/13/18,7/17/18,4,1,youtube,1,6/13/18,35,25-34,England,GB,female,15,-2,<20,Europe/London,51.4333,-1,0,1,performance,,,,
256635,848,<1000,null,sent_contract,8053,7/11/18,,,0,instagram,1,7/9/18,25,18-24,,US,female,21,1,20-60,America/Los_Angeles,,,0,,,,,,
207592,3500,3000-6000,"[""lifestyle""]",active_talent,42612,6/14/18,7/10/18,26,1,instagram,0,6/14/18,19,18-24,Indiana,US,female,16,0,<20,America/Indiana/Indianapolis,,,0,1,lifestyle,,,,
259591,16800,10000-20000,"[""comedy""]",followup,883,7/12/18,,,0,instagram,0,7/11/18,18,13-17,,AW,male,0,,<20,America/Aruba,12.45,-69.9333,0,1,comedy,,,,
251398,7355,6000-10000,"[""sport""]",active_talent,223391,7/6/18,7/11/18,5,1,instagram,1,7/6/18,21,18-24,England,GB,male,19,1,<20,Europe/London,54.6,-1.3,0,1,sport,,,,
249409,1341,1000-3000,"[""fashion""]",active_talent,223391,7/5/18,7/11/18,6,1,instagram,1,7/5/18,27,25-34,,US,female,3,1,<20,America/New_York,,,0,1,fashion,,,,
275951,120397,>20000,"[""lifestyle""]",interviewed,222515,7/20/18,,,0,instagram,0,7/16/18,32,25-34,,US,female,9,,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
279544,779,<1000,"[""fashion""]",sent_contract,883,7/24/18,,,0,instagram,1,7/18/18,46,35+,Ohio,US,female,9,-6,<20,America/New_York,41.1466,-81.5645,0,1,fashion,,,,
31819,654,<1000,"[""lifestyle""]",active_talent,47,4/27/18,,,1,instagram,0,5/1/18,23,18-24,Stockholms län,SE,female,70,4,60-120,Europe/Stockholm,59.4,18.0833,0,1,lifestyle,,,,
261262,2230,1000-3000,"[""performance""]",active_talent,223391,7/16/18,7/22/18,6,1,instagram,1,7/12/18,28,25-34,Maryland,US,male,3,0,<20,America/New_York,,,0,1,performance,,,,
257412,53000,>20000,"[""lifestyle""]",active_talent,33156,7/11/18,7/17/18,6,1,instagram,1,7/10/18,27,25-34,Georgia,US,female,2,1,<20,America/New_York,,,0,1,lifestyle,,,,
296522,8961,6000-10000,"[""travel""]",sent_contract,227915,7/26/18,,,0,instagram,1,7/25/18,29,25-34,New York,US,male,6,3,<20,America/New_York,40.692,-73.9268,0,1,travel,,,,
252108,92456,>20000,"[""performance""]",active_talent,223391,7/10/18,7/14/18,4,1,instagram,1,7/6/18,21,18-24,Saskatchewan,CA,female,7,1,<20,America/Regina,52.2834,-106.6679,0,1,performance,,,,
255687,5251,3000-6000,"[""travel""]",followup,883,7/11/18,,,0,instagram,0,7/9/18,25,18-24,Pennsylvania,US,female,0,,<20,America/New_York,39.9597,-75.1968,0,1,travel,,,,
259345,1178,1000-3000,"[""comedy""]",followup,883,7/11/18,,,0,instagram,0,7/11/18,35,25-34,,US,male,0,,<20,America/Chicago,,,0,1,comedy,,,,
259630,7909,6000-10000,"[""performance""]",active_talent,223391,7/12/18,7/27/18,15,1,instagram,1,7/11/18,38,35+,New York,US,female,20,1,<20,America/New_York,,,0,1,performance,,,,
297496,6308,6000-10000,"[""performance""]",sent_contract,2536,7/26/18,,,0,instagram,1,7/26/18,28,25-34,Florida,US,female,3,0,<20,America/New_York,30.2187,-81.754,0,1,performance,,,,
283405,2291,1000-3000,"[""travel""]",active_talent,223391,7/23/18,7/27/18,4,1,instagram,1,7/19/18,22,18-24,California,US,male,6,-1,<20,America/Los_Angeles,37.9912,-121.8098,0,1,travel,,,,
276926,4666,3000-6000,"[""performance""]",active_talent,42612,7/20/18,7/26/18,6,1,instagram,1,7/17/18,27,25-34,Rio de Janeiro,BR,female,22,1,20-60,America/Sao_Paulo,-22.7859,-43.4326,0,1,performance,,,,
16164,1231,1000-3000,"[""lifestyle""]",not_interested,47,4/23/18,4/30/18,7,0,instagram,0,4/24/18,28,25-34,Texas,US,male,20,2,<20,America/Chicago,32.8019,-96.7884,0,1,lifestyle,,,,
256966,1014,1000-3000,"[""travel""]",sent_contract,103328,7/11/18,,,0,instagram,1,7/10/18,21,18-24,England,GB,male,8,4,<20,Europe/London,,,0,1,travel,,,,
255946,2148,1000-3000,"[""fashion""]",active_talent,223391,7/11/18,7/17/18,6,1,instagram,1,7/9/18,20,18-24,,US,female,1,0,<20,America/New_York,,,0,1,fashion,,,,
299063,3794,3000-6000,"[""travel""]",sent_contract,3737,7/27/18,,,0,instagram,1,7/27/18,20,18-24,Hawaii,US,male,13,0,<20,Pacific/Honolulu,21.457,-158.173,0,1,travel,,,,
250856,10500,10000-20000,"[""comedy""]",active_talent,223391,7/9/18,7/11/18,2,1,instagram,1,7/5/18,34,25-34,California,US,male,1,0,<20,America/Los_Angeles,33.9216,-118.2453,0,1,comedy,,,,
242485,32500,>20000,"[""dance""]",active_talent,223391,7/2/18,7/20/18,18,1,instagram,1,7/1/18,17,13-17,California,US,male,18,0,<20,America/Los_Angeles,33.8249,-118.1504,0,1,dance,,,,
297252,1991,1000-3000,"[""performance""]",active_talent,223391,7/27/18,7/31/18,4,1,instagram,1,7/26/18,25,18-24,Georgia,US,male,11,-1,<20,America/New_York,33.7606,-84.1763,0,1,performance,,,,
253161,2381,1000-3000,"[""fashion""]",active_talent,223391,7/9/18,7/18/18,9,1,instagram,1,7/7/18,15,13-17,California,US,female,4,1,<20,America/Los_Angeles,34.0523,-118.3852,0,1,fashion,,,,
250464,45000,>20000,null,active_talent,42612,7/10/18,7/14/18,4,1,instagram,1,7/5/18,19,18-24,New York,US,male,5,1,<20,America/New_York,40.9513,-73.8773,0,,,,,,
258201,22000,>20000,"[""lifestyle""]",active_talent,42612,7/11/18,7/15/18,4,1,instagram,1,7/10/18,15,13-17,,US,male,29,1,20-60,America/Los_Angeles,,,0,1,lifestyle,,,,
255942,5816,3000-6000,"[""fashion""]",active_talent,223391,7/11/18,7/18/18,7,1,instagram,1,7/9/18,,UNKNOWN,California,US,male,2,0,<20,America/Los_Angeles,34.0622,-118.2756,0,1,fashion,,,,
257726,541,<1000,"[""comedy""]",active_talent,42612,7/11/18,7/15/18,4,1,instagram,1,7/10/18,19,18-24,,US,male,14,1,<20,America/New_York,,,0,1,comedy,,,,
234775,1385,1000-3000,"[""sport"", ""performance""]",active_talent,223391,7/10/18,7/12/18,2,1,instagram,1,6/27/18,25,18-24,,US,male,14,-10,<20,America/Chicago,,,0,2,sport,performance,,,
282174,950,<1000,"[""dance""]",sent_contract,3737,7/20/18,,,0,instagram,1,7/19/18,24,18-24,Stockholm,SE,female,8,0,<20,Europe/Stockholm,59.3333,18.05,0,1,dance,,,,
259011,7097,6000-10000,"[""lifestyle""]",followup,883,7/11/18,,,0,instagram,0,7/11/18,42,35+,,US,female,0,,<20,America/Chicago,,,0,1,lifestyle,,,,
32457,116000,>20000,"[""lifestyle""]",active_talent,42612,6/12/18,7/9/18,27,1,instagram,0,5/1/18,25,18-24,California,US,female,91,-42,60-120,America/Los_Angeles,34.1379,-118.3919,0,1,lifestyle,,,,
249517,2428,1000-3000,"[""performance""]",interviewed,222515,7/12/18,,,0,instagram,0,7/5/18,23,18-24,New York,US,female,0,,<20,America/New_York,40.6451,-73.945,0,1,performance,,,,
233090,3764,3000-6000,"[""lifestyle""]",not_interested,883,6/28/18,,,0,instagram,1,6/25/18,31,25-34,New Jersey,US,female,6,0,<20,America/New_York,40.7879,-74.0102,0,1,lifestyle,,,,
222332,24722,>20000,"[""fashion""]",interviewed,222515,7/12/18,,,0,instagram,0,6/18/18,20,18-24,,BR,female,0,,<20,America/Manaus,,,0,1,fashion,,,,
254080,7870,6000-10000,"[""performance""]",active_talent,42612,7/11/18,7/15/18,4,1,instagram,1,7/8/18,23,18-24,,US,male,0,-3,<20,America/New_York,,,0,1,performance,,,,
266867,20000,10000-20000,"[""performance""]",active_talent,42612,7/23/18,7/25/18,2,1,instagram,1,7/14/18,21,18-24,New York,US,female,9,1,<20,America/New_York,40.7035,-73.9235,0,1,performance,,,,
134823,6253,6000-10000,"[""fashion""]",active_talent,8053,7/6/18,7/12/18,6,1,instagram,1,5/19/18,18,13-17,California,US,female,78,3,60-120,America/Los_Angeles,34.069,-118.3502,0,1,fashion,,,,
284488,6392,6000-10000,"[""dance""]",sent_contract,883,7/24/18,,,0,instagram,1,7/20/18,24,18-24,Wisconsin,US,male,3,-3,<20,America/Chicago,44.9994,-93.297,0,1,dance,,,,
103769,104000,>20000,"[""sport""]",active_talent,42612,6/11/18,7/12/18,31,1,instagram,0,5/16/18,29,25-34,California,US,female,90,-23,60-120,America/Los_Angeles,34.069,-118.3502,0,1,sport,,,,
249448,1670,1000-3000,"[""fashion""]",active_talent,223391,7/9/18,7/12/18,3,1,instagram,1,7/5/18,22,18-24,Ohio,US,female,39,1,20-60,America/New_York,41.3861,-81.7102,0,1,fashion,,,,
285924,8614,6000-10000,"[""travel""]",active_talent,223391,7/23/18,7/30/18,7,1,instagram,1,7/20/18,27,25-34,Bogota D.C.,CO,female,8,2,<20,America/Bogota,4.6492,-74.0628,0,1,travel,,,,
258266,27400,>20000,"[""lifestyle""]",sent_contract,103328,7/11/18,,,0,instagram,1,7/10/18,30,25-34,Seoul,KR,female,0,2,<20,Asia/Seoul,37.5985,126.9783,0,1,lifestyle,,,,
196648,855,<1000,"[""comedy""]",active_talent,42612,7/6/18,7/12/18,6,1,instagram,1,6/7/18,36,35+,Georgia,US,female,87,-29,60-120,America/New_York,33.0161,-83.571,1,1,comedy,,,,
250497,10000,6000-10000,"[""dance""]",active_talent,223391,7/9/18,7/12/18,3,1,instagram,1,7/5/18,22,18-24,Illinois,US,male,5,-3,<20,America/Chicago,41.8745,-87.6503,0,1,dance,,,,
258760,938,<1000,"[""lifestyle""]",sent_contract,103328,7/11/18,,,0,instagram,1,7/10/18,19,18-24,Pennsylvania,US,female,7,1,<20,America/New_York,40.5622,-77.8545,0,1,lifestyle,,,,
232488,26000,>20000,"[""lifestyle""]",active_talent,223391,7/2/18,7/13/18,11,1,instagram,1,6/24/18,17,13-17,,US,female,49,0,20-60,,37.751,-97.822,0,1,lifestyle,,,,
191737,28009,>20000,"[""travel""]",not_interested,33156,6/6/18,7/5/18,29,0,youtube,1,6/2/18,29,25-34,,US,female,40,-2,20-60,,,,0,1,travel,,,,
292542,3448,3000-6000,"[""fashion""]",active_talent,33156,7/24/18,7/27/18,3,1,instagram,1,7/23/18,24,18-24,New York,US,male,9,0,<20,America/New_York,40.8399,-73.9422,0,1,fashion,,,,
244936,3400,3000-6000,"[""lifestyle""]",sent_contract,103328,7/12/18,,,0,instagram,1,7/2/18,23,18-24,,US,male,1,2,<20,America/Detroit,,,0,1,lifestyle,,,,
235344,1061,1000-3000,"[""comedy""]",sent_contract,103328,7/12/18,,,0,instagram,1,6/27/18,20,18-24,Alaska,US,male,51,-15,20-60,America/Sitka,,,0,1,comedy,,,,
256073,24700,>20000,"[""lifestyle""]",sent_contract,245925,7/10/18,,,0,instagram,1,7/9/18,25,18-24,California,US,female,6,1,<20,America/Los_Angeles,34.2313,-118.1486,0,1,lifestyle,,,,
297666,215000,>20000,"[""performance""]",active_talent,223391,7/27/18,7/31/18,4,1,instagram,1,7/26/18,25,18-24,California,US,male,8,0,<20,America/Los_Angeles,34.2313,-118.1486,0,1,performance,,,,
259329,765,<1000,"[""dance""]",active_talent,42612,7/11/18,7/15/18,4,1,instagram,1,7/11/18,,UNKNOWN,Colorado,US,UNKNOWN,26,0,20-60,America/Denver,,,0,1,dance,,,,
259634,5489,3000-6000,"[""comedy""]",active_talent,42612,7/12/18,7/15/18,3,1,instagram,1,7/11/18,19,18-24,Florida,US,male,144,-1,120-200,America/New_York,28.8301,-81.3618,1,1,comedy,,,,
206365,1000,<1000,"[""comedy""]",active_talent,33156,6/20/18,6/22/18,2,1,instagram,0,6/13/18,21,18-24,New York,US,male,196,-6,120-200,America/New_York,40.6384,-73.6668,0,1,comedy,,,,
257805,6506,6000-10000,"[""lifestyle""]",sent_contract,3737,7/13/18,,,0,instagram,1,7/10/18,33,25-34,California,US,male,12,-3,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
256861,14100,10000-20000,"[""lifestyle""]",active_talent,42612,7/12/18,7/16/18,4,1,instagram,1,7/9/18,35,25-34,California,US,female,2,-2,<20,America/Los_Angeles,34.0035,-118.2873,0,1,lifestyle,,,,
254201,1205,1000-3000,"[""performance""]",active_talent,8053,7/9/18,7/13/18,4,1,instagram,1,7/8/18,24,18-24,New York,US,female,12,0,<20,America/New_York,40.8529,-73.9139,0,1,performance,,,,
261010,2583,1000-3000,"[""performance""]",active_talent,42612,7/20/18,7/24/18,4,1,instagram,1,7/12/18,22,18-24,Florida,US,male,6,0,<20,America/New_York,28.5801,-81.441,0,1,performance,,,,
261823,9625,6000-10000,"[""lifestyle""]",sent_contract,2536,7/16/18,,,0,instagram,1,7/12/18,23,18-24,England,GB,male,9,0,<20,Europe/London,51.5142,-0.0931,0,1,lifestyle,,,,
262413,32800,>20000,"[""fashion""]",active_talent,223391,7/16/18,7/23/18,7,1,instagram,1,7/12/18,37,35+,New York,US,female,1,1,<20,America/New_York,40.7165,-74.0131,0,1,fashion,,,,
290875,841,<1000,"[""fashion""]",sent_contract,883,7/24/18,,,0,instagram,1,7/23/18,25,18-24,California,US,female,8,-1,<20,America/Los_Angeles,33.7824,-118.1444,0,1,fashion,,,,
255435,934,<1000,"[""lifestyle""]",sent_contract,245925,7/11/18,,,0,instagram,1,7/9/18,28,25-34,New York,US,female,1,-2,<20,America/New_York,40.791,-73.9256,0,1,lifestyle,,,,
257774,4694,3000-6000,"[""lifestyle""]",sent_contract,245925,7/10/18,,,0,instagram,1,7/10/18,25,18-24,,US,male,2,0,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
254998,9305,6000-10000,"[""lifestyle""]",sent_contract,245925,7/10/18,,,0,instagram,1,7/8/18,27,25-34,Ontario,CA,female,0,0,<20,America/Toronto,43.7712,-79.2144,0,1,lifestyle,,,,
255712,1946,1000-3000,"[""fashion""]",sent_contract,245925,7/10/18,,,0,instagram,1,7/9/18,29,25-34,California,US,male,19,2,<20,America/Los_Angeles,34.0036,-118.3091,0,1,fashion,,,,
255585,2116,1000-3000,"[""travel""]",not_interested,227915,7/10/18,,,0,instagram,1,7/9/18,26,25-34,,US,female,0,2,<20,America/Los_Angeles,,,0,1,travel,,,,
228017,3538,3000-6000,"[""performance""]",active_talent,42612,7/16/18,7/29/18,13,1,instagram,1,6/21/18,29,25-34,,US,male,26,-20,20-60,America/Los_Angeles,,,1,1,performance,,,,
258499,5980,3000-6000,"[""lifestyle""]",sent_contract,227915,7/11/18,,,0,instagram,1,7/10/18,30,25-34,,US,female,0,1,<20,US/Pacific,,,0,1,lifestyle,,,,
290987,1157,1000-3000,"[""sport""]",sent_contract,3737,7/27/18,,,0,instagram,1,7/23/18,21,18-24,Texas,US,male,14,2,<20,America/Chicago,32.6811,-96.9321,0,1,sport,,,,
258080,1600,1000-3000,"[""performance""]",active_talent,42612,7/12/18,7/17/18,5,1,instagram,1,7/10/18,31,25-34,,US,female,0,0,<20,America/Los_Angeles,,,0,1,performance,,,,
255608,2114,1000-3000,"[""lifestyle""]",active_talent,33156,7/9/18,7/12/18,3,1,instagram,1,7/9/18,18,13-17,California,US,female,39,0,20-60,America/Los_Angeles,37.7631,-122.4586,0,1,lifestyle,,,,
250976,7718,6000-10000,"[""performance""]",active_talent,33156,7/6/18,7/12/18,6,1,instagram,1,7/6/18,25,18-24,California,US,male,0,2,<20,America/Los_Angeles,34.1006,-118.3275,0,1,performance,,,,
286203,20600,>20000,"[""performance""]",active_talent,223391,7/23/18,7/26/18,3,1,instagram,1,7/21/18,35,25-34,Massachusetts,US,male,3,0,<20,America/New_York,42.3496,-71.0746,0,1,performance,,,,
291311,8320,6000-10000,"[""lifestyle""]",active_talent,223391,7/25/18,7/29/18,4,1,instagram,1,7/23/18,30,25-34,Nevada,US,male,13,2,<20,America/Los_Angeles,36.175,-115.1372,0,1,lifestyle,,,,
256246,5380,3000-6000,"[""travel""]",sent_contract,103328,7/16/18,,,0,instagram,1,7/9/18,28,25-34,,US,male,2,0,<20,America/Los_Angeles,,,0,1,travel,,,,
226057,3167,3000-6000,null,active_talent,223391,6/27/18,7/17/18,20,1,instagram,1,6/20/18,27,25-34,New York,US,female,11,-2,<20,America/New_York,40.7035,-73.9235,0,,,,,,
234663,,,"[""fashion"", ""lifestyle""]",sent_contract,222515,7/10/18,,,0,instagram,1,6/27/18,22,18-24,Pennsylvania,US,male,1,1,<20,America/New_York,40.6152,-75.5437,0,2,fashion,lifestyle,,,
255670,2257,1000-3000,"[""travel""]",active_talent,223391,7/13/18,7/17/18,4,1,instagram,1,7/9/18,37,35+,California,US,male,5,1,<20,America/Los_Angeles,34.0686,-117.939,0,1,travel,,,,
255970,383613,>20000,"[""lifestyle""]",active_talent,223391,7/12/18,7/19/18,7,1,instagram,1,7/9/18,31,25-34,California,US,female,2,1,<20,America/Los_Angeles,34.2313,-118.1486,0,1,lifestyle,,,,
148537,317,<1000,"[""performance""]",active_talent,42612,7/11/18,7/17/18,6,1,instagram,1,5/21/18,20,18-24,Western Australia,AU,male,20,-49,<20,Australia/Perth,-31.9674,115.8621,1,1,performance,,,,
262811,46300,>20000,"[""travel""]",active_talent,223391,7/13/18,7/19/18,6,1,instagram,1,7/12/18,34,25-34,California,US,male,22,1,20-60,America/Los_Angeles,,,0,1,travel,,,,
264113,69900,>20000,"[""lifestyle""]",active_talent,223391,7/13/18,7/19/18,6,1,instagram,1,7/13/18,34,25-34,,US,female,2,1,<20,America/New_York,,,0,1,lifestyle,,,,
255008,4405,3000-6000,"[""lifestyle""]",active_talent,42612,7/13/18,7/18/18,5,1,instagram,1,7/8/18,29,25-34,,US,male,0,0,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
259621,3618,3000-6000,"[""lifestyle""]",active_talent,223391,7/13/18,7/18/18,5,1,instagram,1,7/11/18,29,25-34,California,US,female,1,-2,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
254459,10100,10000-20000,"[""lifestyle""]",active_talent,42612,7/13/18,7/17/18,4,1,instagram,1,7/8/18,22,18-24,California,US,female,34,-5,20-60,America/Los_Angeles,33.9853,-118.3379,0,1,lifestyle,,,,
284216,1320,1000-3000,"[""performance""]",sent_contract,222515,7/20/18,,,0,instagram,1,7/20/18,26,25-34,Texas,US,male,7,0,<20,America/Chicago,29.7397,-95.8302,0,1,performance,,,,
203114,3000,1000-3000,"[""performance""]",not_interested,33156,6/14/18,6/20/18,6,0,instagram,0,6/12/18,29,25-34,California,US,male,7,2,<20,America/Los_Angeles,37.7758,-122.4128,0,1,performance,,,,
252773,63100,>20000,"[""fashion""]",sent_contract,3737,7/12/18,,,0,instagram,1,7/7/18,,UNKNOWN,,GB,UNKNOWN,0,-4,<20,America/Los_Angeles,,,0,1,fashion,,,,
264390,5198,3000-6000,"[""performance""]",sent_contract,2536,7/16/18,,,0,instagram,1,7/13/18,40,35+,,US,male,4,0,<20,America/Los_Angeles,,,0,1,performance,,,,
243931,1182,1000-3000,"[""lifestyle""]",active_talent,42612,7/2/18,7/8/18,6,1,instagram,1,7/2/18,35,25-34,Michigan,US,female,52,2,20-60,America/Detroit,42.2856,-83.4858,0,1,lifestyle,,,,
253033,33900,>20000,"[""lifestyle""]",active_talent,223391,7/11/18,7/16/18,5,1,instagram,1,7/7/18,27,25-34,California,US,female,7,1,<20,America/New_York,,,0,1,lifestyle,,,,
280180,1390,1000-3000,"[""sport""]",sent_contract,2536,7/19/18,,,0,instagram,1,7/18/18,29,25-34,New York,US,male,17,-1,<20,America/New_York,40.746,-73.7142,0,1,sport,,,,
34982,1428,1000-3000,"[""fashion""]",active_talent,47,5/20/18,6/20/18,31,1,instagram,0,5/3/18,19,18-24,North Carolina,US,female,7,2,<20,America/New_York,36.0864,-80.2636,0,1,fashion,,,,
251023,3480,3000-6000,"[""lifestyle""]",active_talent,223391,7/11/18,7/15/18,4,1,instagram,1,7/6/18,23,18-24,California,US,female,34,-5,20-60,America/Los_Angeles,34.0686,-117.939,0,1,lifestyle,,,,
293600,4864,3000-6000,"[""fashion""]",active_talent,33156,7/25/18,7/30/18,5,1,instagram,1,7/24/18,24,18-24,Alabama,US,female,4,0,<20,America/Chicago,33.4935,-86.8046,0,1,fashion,,,,
202460,20000,10000-20000,"[""comedy""]",sent_contract,15253,6/12/18,,,0,instagram,1,6/11/18,26,25-34,California,US,male,26,3,20-60,America/Los_Angeles,34.2313,-118.1486,0,1,comedy,,,,
274064,2143,1000-3000,"[""performance""]",active_talent,223391,7/17/18,7/23/18,6,1,instagram,1,7/16/18,18,13-17,,US,male,16,0,<20,America/New_York,,,0,1,performance,,,,
223680,95,<1000,"[""comedy"", ""lifestyle""]",active_talent,223391,7/16/18,7/17/18,1,1,instagram,1,6/19/18,23,18-24,New Jersey,US,male,168,-27,120-200,America/New_York,40.1493,-74.5551,1,2,comedy,lifestyle,,,
279440,3554,3000-6000,"[""travel""]",sent_contract,883,7/23/18,,,0,instagram,1,7/18/18,20,18-24,California,US,male,10,2,<20,America/Los_Angeles,34.0669,-118.3109,0,1,travel,,,,
294634,2539,1000-3000,"[""performance""]",sent_contract,3737,7/25/18,,,0,instagram,1,7/24/18,30,25-34,Texas,US,male,2,0,<20,America/Chicago,32.8266,-96.7467,0,1,performance,,,,
250076,7363,6000-10000,"[""fashion""]",sent_contract,103328,7/13/18,,,0,instagram,1,7/5/18,,UNKNOWN,,US,female,2,-8,<20,America/Chicago,,,0,1,fashion,,,,
277111,5225,3000-6000,"[""travel""]",sent_contract,245925,7/19/18,,,0,instagram,1,7/17/18,44,35+,,US,male,12,1,<20,America/Santiago,,,0,1,travel,,,,
273925,9046,6000-10000,"[""performance""]",sent_contract,227915,7/16/18,,,0,instagram,1,7/16/18,,UNKNOWN,,CA,female,8,1,<20,America/Toronto,,,0,1,performance,,,,
263606,880,<1000,"[""travel""]",active_talent,223391,7/13/18,7/23/18,10,1,instagram,1,7/13/18,27,25-34,Illinois,US,male,1,2,<20,America/Chicago,,,0,1,travel,,,,
